File,Line,Message
_site/en/lessons/geoparsing-text-with-edinburgh.html,659,"External link https://en.wikipedia.org/wiki/Lexical_analysis#Tokenization_ failed: https://en.wikipedia.org/wiki/Lexical_analysis exists, but the hash 'Tokenization_' does not (status code 200)"
_site/en/lessons/geoparsing-text-with-edinburgh.html,982,External link https://litlong.org/ failed with something very wrong.
_site/en/lessons/geoparsing-text-with-edinburgh.html,982,External link https://palimpsest.blogs.edina.ac.uk/ failed with something very wrong.
_site/en/lessons/geoparsing-text-with-edinburgh.html,985,External link https://tradingconsequences.blogs.edina.ac.uk/ failed with something very wrong.
_site/en/lessons/geoparsing-text-with-edinburgh.html,993,External link https://www.lrec-conf.org/proceedings/lrec2016/pdf/129_Paper.pdf failed with something very wrong.
_site/en/lessons/geoparsing-text-with-edinburgh.html,995,External link https://www.euppublishing.com/doi/pdfplus/10.3366/ijhac.2015.0136 failed (status code 403)
_site/en/lessons/geoparsing-text-with-edinburgh.html,1005,External link https://direct.mit.edu/leon/article/45/1/82/46956/GAP-A-NeoGeo-Approach-to-Classical-Resources#.U48IuXWx15Q failed (status code 403)
_site/en/lessons/geospatial-data-analysis.html,337,External link https://github.com/programminghistorian/ph-submissions/issues/102 failed (status code 429)
_site/en/lessons/geospatial-data-analysis.html,495,External link https://www.datacamp.com/ failed (status code 403)
_site/en/lessons/geospatial-data-analysis.html,495,External link https://www.ats.ucla.edu/stat/r/default.htm failed: got a time out (response code 0) (status code 0)
_site/en/lessons/geospatial-data-analysis.html,603,External link https://www.statmethods.net/advgraphs/parameters.html failed (status code 403)
_site/en/lessons/geospatial-data-analysis.html,772,External link https://www.statisticshowto.com/probability-and-statistics/normal-distributions/ failed (status code 403)
_site/en/lessons/geospatial-data-analysis.html,775,External link https://www.sciencedirect.com/science/article/pii/S0031405608000073 failed (status code 403)
_site/en/lessons/getting-started-with-mysql-using-r.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/153 failed (status code 429)
_site/en/lessons/getting-started-with-mysql-using-r.html,611,"External link https://www.rstudio.com/products/rstudio/#Desktop failed: https://www.rstudio.com/products/rstudio/ exists, but the hash 'Desktop' does not (status code 200)"
_site/en/lessons/getting-started-with-mysql-using-r.html,1686,External link https://www.jeffblackadar.ca/graham_fellowship/corpus_entities_equity/ failed (status code 301)
_site/en/lessons/googlemaps-googleearth.html,1284,External link https://github.com/programminghistorian/jekyll/issues/2456 failed (status code 429)
_site/en/lessons/gravity-model.html,349,External link https://github.com/programminghistorian/ph-submissions/issues/204 failed (status code 429)
_site/en/lessons/gravity-model.html,566,External link https://doi.org/10.1111/ehr.12569 failed (status code 403)
_site/en/lessons/gravity-model.html,635,External link https://doi.org/10.1111/ehr.12569 failed (status code 403)
_site/en/lessons/gravity-model.html,842,External link https://www.statisticshowto.com/population-mean/ failed (status code 403)
_site/en/lessons/image-classification-neural-networks.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/414 failed (status code 429)
_site/en/lessons/image-classification-neural-networks.html,777,External link https://learn.ml5js.org/#/ failed with something very wrong.
_site/en/lessons/installing-omeka.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/6 failed (status code 429)
_site/en/lessons/installing-omeka.html,484,External link https://www.hostgator.com/ failed (status code 403)
_site/en/lessons/installing-omeka.html,499,External link https://help.dreamhost.com/hc/en-us/articles/216041267-SSH-overview failed (status code 403)
_site/en/lessons/installing-omeka.html,500,External link https://support.hostgator.com/articles/hosting-guide/lets-get-started/how-do-i-get-and-use-ssh-access failed (status code 403)
_site/en/lessons/interactive-data-visualization-dashboard.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/609 failed (status code 429)
_site/en/lessons/interactive-data-visualization-dashboard.html,1301,External link https://doi.org/10.1177/1077699015607338 failed (status code 403)
_site/en/lessons/interactive-data-visualization-dashboard.html,1304,External link https://doi.org/10.1111/j.1468-2958.2002.tb00826.x failed (status code 403)
_site/en/lessons/interactive-data-visualization-dashboard.html,1313,External link https://doi.org/10.1080/1553118x.2022.2144324 failed (status code 403)
_site/en/lessons/interactive-data-visualization-dashboard.html,1316,External link https://doi.org/10.1080/00947679.1977.12066850 failed (status code 403)
_site/en/lessons/interactive-data-visualization-dashboard.html,1319,External link https://doi.org/10.1080/00947679.1977.12066850 failed (status code 403)
_site/en/lessons/interactive-data-visualization-dashboard.html,1322,External link https://doi.org/10.1080/00437956.1988.11435789 failed (status code 403)
_site/en/lessons/interactive-data-visualization-dashboard.html,1325,External link https://doi.org/10.1080/08854300308428349 failed (status code 403)
_site/en/lessons/interactive-data-visualization-dashboard.html,1328,External link https://doi.org/10.1207/s15327825mcs0301_03 failed (status code 403)
_site/en/lessons/interactive-text-games-using-twine.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/348 failed (status code 429)
_site/en/lessons/interactive-text-games-using-twine.html,576,External link https://www.depressionquest.com/ failed with something very wrong.
_site/en/lessons/interactive-text-games-using-twine.html,1076,External link https://www.depressionquest.com/ failed with something very wrong.
_site/en/lessons/interactive-text-games-using-twine.html,1117,External link https://doi.org/10.1177/1461444811410394 failed (status code 403)
_site/en/lessons/interactive-visualization-with-plotly.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/518 failed (status code 429)
_site/en/lessons/interrogating-national-narrative-gpt.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/418 failed (status code 429)
_site/en/lessons/interrogating-national-narrative-gpt.html,691,External link https://www.researchgate.net/profile/Jesper-Christensen-8/publication/284419329/figure/fig8/AS:669960540004354@1536742448305/example-of-a-continuous-convex-function.jpg failed (status code 403)
_site/en/lessons/interrogating-national-narrative-gpt.html,931,External link https://doi.org/10.1080/01419870.2017.1361544 failed (status code 403)
_site/en/lessons/interrogating-national-narrative-gpt.html,934,External link https://doi.org/10.1093/pa/gsaa008 failed (status code 403)
_site/en/lessons/interrogating-national-narrative-gpt.html,955,External link https://doi.org/10.1145/3442188.3445922 failed (status code 403)
_site/en/lessons/intro-to-bash.html,738,External link https://www.viemu.com/a-why-vi-vim.html failed with something very wrong.
_site/en/lessons/intro-to-linked-data.html,334,External link https://github.com/programminghistorian/ph-submissions/issues/33 failed (status code 429)
_site/en/lessons/intro-to-linked-data.html,531,External link https://linkeddatacatalog.dws.informatik.uni-mannheim.de/state/ failed with something very wrong.
_site/en/lessons/intro-to-linked-data.html,574,External link https://repository.jisc.ac.uk/6544/ failed (status code 403)
_site/en/lessons/intro-to-linked-data.html,673,External link https://www.history.ac.uk/projects/digital/tobias failed (status code 403)
_site/en/lessons/intro-to-linked-data.html,707,External link https://semanticweb.org/wiki/Main_Page.html failed: got a time out (response code 0) (status code 0)
_site/en/lessons/intro-to-linked-data.html,862,External link https://www.history.ac.uk/projects/digital/tobias failed (status code 403)
_site/en/lessons/intro-to-linked-data.html,1038,External link https://linkeddata.org/guides-and-tutorials failed with something very wrong.
_site/en/lessons/intro-to-linked-data.html,1040,External link https://linkeddatacatalog.dws.informatik.uni-mannheim.de/state/ failed with something very wrong.
_site/en/lessons/intro-to-linked-data.html,1046,External link https://www.history.ac.uk/projects/digital/tobias failed (status code 403)
_site/en/lessons/intro-to-powershell.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/18 failed (status code 429)
_site/en/lessons/intro-to-twitterbots.html,339,External link https://github.com/programminghistorian/ph-submissions/issues/75 failed (status code 429)
_site/en/lessons/intro-to-twitterbots.html,521,External link https://www.sciencedirect.com/science/article/pii/S0747563213003129 failed (status code 403)
_site/en/lessons/intro-to-twitterbots.html,845,External link https://unicode.org/emoji/charts/full-emoji-list.html failed with something very wrong.
_site/en/lessons/introduction-map-warper.html,339,External link https://github.com/programminghistorian/ph-submissions/issues/426 failed (status code 429)
_site/en/lessons/introduction-to-ffmpeg.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/186 failed (status code 429)
_site/en/lessons/introduction-to-ffmpeg.html,557,"External link https://training.ashleyblewer.com/presentations/ffmpeg.html#10 failed: https://training.ashleyblewer.com/presentations/ffmpeg.html exists, but the hash '10' does not (status code 200)"
_site/en/lessons/introduction-to-ffmpeg.html,865,External link https://filmcolors.org/ failed (status code 403)
_site/en/lessons/introduction-to-populating-a-website-with-api-data.html,337,External link https://github.com/programminghistorian/ph-submissions/issues/196 failed (status code 429)
_site/en/lessons/introduction-to-populating-a-website-with-api-data.html,575,External link https://www.europeana.eu/ failed (status code 403)
_site/en/lessons/introduction-to-populating-a-website-with-api-data.html,617,External link https://www.europeana.eu failed (status code 403)
_site/en/lessons/introduction-to-populating-a-website-with-api-data.html,732,External link https://www.europeana.eu/portal/record/90402/RP_P_OB_84_508.html failed (status code 403)
_site/en/lessons/introduction-to-populating-a-website-with-api-data.html,750,External link https://pro.europeana.eu/page/europeana-rest-api#console failed (status code 404)
_site/en/lessons/introduction-to-populating-a-website-with-api-data.html,800,"External link https://windowsreport.com/xampp-port-80-443-in-use-skype-fix/#.XDM6XGlCfIU failed: https://windowsreport.com/xampp-port-80-443-in-use-skype-fix/ exists, but the hash '.XDM6XGlCfIU' does not (status code 200)"
_site/en/lessons/introduction-to-populating-a-website-with-api-data.html,821,External link https://localhost/dashboard failed with something very wrong.
_site/en/lessons/introduction-to-populating-a-website-with-api-data.html,859,External link https://localhost/helloworld.php failed with something very wrong.
_site/en/lessons/introduction-to-stylometry-with-python.html,337,External link https://github.com/programminghistorian/ph-submissions/issues/147 failed (status code 429)
_site/en/lessons/introduction-to-stylometry-with-python.html,1046,"External link https://en.wikipedia.org/wiki/Array_data_structure#Two-dimensional_arrays failed: https://en.wikipedia.org/wiki/Array_data_structure exists, but the hash 'Two-dimensional_arrays' does not (status code 200)"
_site/en/lessons/json-and-jq.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/23 failed (status code 429)
_site/en/lessons/json-and-jq.html,615,"External link https://stedolan.github.io/jq/manual/#Invokingjq failed: https://stedolan.github.io/jq/manual/ exists, but the hash 'Invokingjq' does not (status code 200)"
_site/en/lessons/json-and-jq.html,814,"External link https://stedolan.github.io/jq/manual/#ConditionalsandComparisons failed: https://stedolan.github.io/jq/manual/ exists, but the hash 'ConditionalsandComparisons' does not (status code 200)"
_site/en/lessons/json-and-jq.html,1053,"External link https://stedolan.github.io/jq/manual/#join(str) failed: https://stedolan.github.io/jq/manual/#join(str) exists, but the hash 'join(str)' does not (status code 200)"
_site/en/lessons/json-and-jq.html,1462,"External link https://stedolan.github.io/jq/manual/#Math failed: https://stedolan.github.io/jq/manual/ exists, but the hash 'Math' does not (status code 200)"
_site/en/lessons/json-and-jq.html,1466,"External link https://stedolan.github.io/jq/manual/#Reduce failed: https://stedolan.github.io/jq/manual/ exists, but the hash 'Reduce' does not (status code 200)"
_site/en/lessons/json-and-jq.html,1466,"External link https://stedolan.github.io/jq/manual/#if-then-else failed: https://stedolan.github.io/jq/manual/ exists, but the hash 'if-then-else' does not (status code 200)"
_site/en/lessons/json-and-jq.html,1466,"External link https://stedolan.github.io/jq/manual/#Recursion failed: https://stedolan.github.io/jq/manual/ exists, but the hash 'Recursion' does not (status code 200)"
_site/en/lessons/jupyter-notebooks.html,337,External link https://github.com/programminghistorian/ph-submissions/issues/251 failed (status code 429)
_site/en/lessons/linear-regression.html,349,External link https://github.com/programminghistorian/ph-submissions/issues/436 failed (status code 429)
_site/en/lessons/linear-regression.html,1696,External link https://doi.org/10.1257/jel.20181020 failed (status code 403)
_site/en/lessons/logistic-regression.html,349,External link https://github.com/programminghistorian/ph-submissions/issues/436 failed (status code 429)
_site/en/lessons/logistic-regression.html,2028,External link https://doi.org/10.1002/1097-4679(198811)44:6%3C1013::AID-JCLP2270440627%3E3.0.CO;2-Z failed (status code 403)
_site/en/lessons/mapping-with-python-leaflet.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/85 failed (status code 429)
_site/en/lessons/mapping-with-python-leaflet.html,511,"External link https://pandas.pydata.org/pandas-docs/stable/dsintro.html#dataframe failed: https://pandas.pydata.org/pandas-docs/stable/dsintro.html exists, but the hash 'dataframe' does not (status code 200)"
_site/en/lessons/mapping-with-python-leaflet.html,555,"External link https://pandas.pydata.org/pandas-docs/stable/dsintro.html#dataframe failed: https://pandas.pydata.org/pandas-docs/stable/dsintro.html exists, but the hash 'dataframe' does not (status code 200)"
_site/en/lessons/mapping-with-python-leaflet.html,573,"External link https://pandas.pydata.org/pandas-docs/stable/install.html#dependencies failed: https://pandas.pydata.org/pandas-docs/stable/install.html exists, but the hash 'dependencies' does not (status code 200)"
_site/en/lessons/mapping-with-python-leaflet.html,661,External link https://github.com/geopy/geopy/issues/90 failed (status code 429)
_site/en/lessons/mapping-with-python-leaflet.html,1087,"External link https://leafletjs.com/reference.html#map-set-methods failed: https://leafletjs.com/reference.html exists, but the hash 'map-set-methods' does not (status code 200)"
_site/en/lessons/mapping-with-python-leaflet.html,1185,External link https://leafletjs.com/SlavaUkraini/reference-1.2.0.html#geojson-oneachfeature failed (status code 404)
_site/en/lessons/naive-bayesian.html,915,"External link https://support.sas.com/documentation/cdl/en/statug/63033/HTML/default/viewer.htm#statug_introbayes_sect004.htm failed: https://support.sas.com/documentation/cdl/en/statug/63033/HTML/default/viewer.htm exists, but the hash 'statug_introbayes_sect004.htm' does not (status code 200)"
_site/en/lessons/naive-bayesian.html,2014,External link https://snowball.tartarus.org/ failed with something very wrong.
_site/en/lessons/ocr-with-google-vision-and-tesseract.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/457 failed (status code 429)
_site/en/lessons/r-basics-with-tabular-data.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/19 failed (status code 429)
_site/en/lessons/r-basics-with-tabular-data.html,1017,External link https://www.datacamp.com/courses/free-introduction-to-r failed (status code 403)
_site/en/lessons/research-data-with-unix.html,510,External link https://www.worldcat.org/title/unix-and-linux/oclc/308171076&referer=brief_results failed (status code 403)
_site/en/lessons/retired/OCR-and-Machine-Translation.html,303,External link https://github.com/programminghistorian/ph-submissions/issues/285 failed (status code 429)
_site/en/lessons/retired/OCR-and-Machine-Translation.html,493,External link https://digitalarchive.wilsoncenter.org/document/120500 failed (status code 403)
_site/en/lessons/retired/OCR-and-Machine-Translation.html,493,External link https://digitalarchive.wilsoncenter.org/document/119105 failed (status code 403)
_site/en/lessons/retired/OCR-and-Machine-Translation.html,523,External link https://www.fmwconcepts.com/imagemagick/textcleaner/index.php failed with something very wrong.
_site/en/lessons/retired/OCR-and-Machine-Translation.html,540,"External link https://www.apertium.org/index.eng.html?dir=arg-cat#translation failed: https://www.apertium.org/index.eng.html?dir=arg-cat exists, but the hash 'translation' does not (status code 200)"
_site/en/lessons/retired/OCR-with-Tesseract-and-ScanTailor.html,666,External link https://code.google.com/p/tesseract-ocr/wiki/ReadMe failed (status code 500)
_site/en/lessons/retired/OCR-with-Tesseract-and-ScanTailor.html,667,External link https://code.google.com/p/tesseract-ocr/downloads/list failed (status code 500)
_site/en/lessons/retired/counting-frequencies-from-zotero-items.html,415,External link https://github.com/programminghistorian/jekyll/issues/225 failed (status code 429)
_site/en/lessons/retired/creating-new-items-in-zotero.html,415,External link https://github.com/programminghistorian/jekyll/issues/225 failed (status code 429)
_site/en/lessons/retired/getting-started-with-github-desktop.html,303,External link https://github.com/programminghistorian/ph-submissions/issues/14 failed (status code 429)
_site/en/lessons/retired/getting-started-with-github-desktop.html,495,External link https://central.github.com/mac/latest failed (status code 401)
_site/en/lessons/retired/getting-started-with-github-desktop.html,576,External link https://www.chronicle.com/search?q=github failed (status code 403)
_site/en/lessons/retired/getting-started-with-github-desktop.html,595,External link https://central.github.com/mac/latest failed (status code 401)
_site/en/lessons/retired/getting-started-with-github-desktop.html,1056,External link https://www.chronicle.com/search?q=github failed (status code 403)
_site/en/lessons/retired/getting-started-with-github-desktop.html,1057,External link https://www.hastac.org/blogs/harrisonm/2013/10/12/github-academia-and-collaborative-writing failed (status code 404)
_site/en/lessons/retired/graph-databases-and-SPARQL.html,514,External link https://collection.britishmuseum.org failed: got a time out (response code 0) (status code 0)
_site/en/lessons/retired/graph-databases-and-SPARQL.html,514,External link https://labs.europeana.eu/api/linked-open-data-introduction failed with something very wrong.
_site/en/lessons/retired/graph-databases-and-SPARQL.html,590,External link https://palladio.designhumanities.org/ failed with something very wrong.
_site/en/lessons/retired/graph-databases-and-SPARQL.html,794,External link https://collection.britishmuseum.org/sparql failed: got a time out (response code 0) (status code 0)
_site/en/lessons/retired/graph-databases-and-SPARQL.html,816,External link https://collection.britishmuseum.org/id/object/PPA82633 failed: got a time out (response code 0) (status code 0)
_site/en/lessons/retired/graph-databases-and-SPARQL.html,830,External link https://collection.britishmuseum.org/sparql?query=SELECT+*%0D%0AWHERE+%7B%0D%0A++%3Chttp://collection.britishmuseum.org/id/object/PPA82633%3E+?p+?o+.%0D%0A++%7D&_implicit=false&_equivalent=false&_form=/sparql failed: got a time out (response code 0) (status code 0)
_site/en/lessons/retired/graph-databases-and-SPARQL.html,928,External link https://collection.britishmuseum.org/sparql#query=PREFIX+bmo:+%3Chttp://www.researchspace.org/ontology/%3E%0APREFIX+skos:+%3Chttp://www.w3.org/2004/02/skos/core%23%3E%0A%0ASELECT+?object%0AWHERE+%7B%0A%0A++%23+Search+for+all+values+of+?object+that+have+a+given+%22object+type%22%0A++?object+bmo:PX_object_type+?object_type+.%0A%0A++%23+That+object+type+should+have+the+label+%22print%22%0A++?object_type+skos:prefLabel+%22print%22+.%0A%7D%0ALIMIT+10 failed: got a time out (response code 0) (status code 0)
_site/en/lessons/retired/graph-databases-and-SPARQL.html,1017,"External link https://collection.britishmuseum.org/sparql#query=PREFIX+bmo:+%3Chttp://www.researchspace.org/ontology/%3E%0APREFIX+skos:+%3Chttp://www.w3.org/2004/02/skos/core%23%3E%0APREFIX+ecrm:+%3Chttp://www.cidoc-crm.org/cidoc-crm/%3E%0APREFIX+xsd:+%3Chttp://www.w3.org/2001/XMLSchema%23%3E%0A%0A%23+Return+object+links+and+creation+date%0ASELECT+?object+?date%0AWHERE+%7B%0A%0A++%23+We'll+use+our+previous+command+to+search+only+for%0A++%23+objects+of+type+%22print%22%0A++?object+bmo:PX_object_type+?object_type+.%0A++?object_type+skos:prefLabel+%22print%22+.%0A%0A++%23+We+need+to+link+though+several+nodes+to+find+the%0A++%23+creation+date+associated+with+an+object%0A++?object+ecrm:P108i_was_produced_by+?production+.%0A++?production+ecrm:P9_consists_of+?date_node+.%0A++?date_node+ecrm:P4_has_time-span+?timespan+.%0A++?timespan+ecrm:P82a_begin_of_the_begin+?date+.%0A%0A++%23+As+you+can+see,+we+need+to+connect+quite+a+few+dots%0A++%23+to+get+to+the+date+node!+Now+that+we+have+it,+we+can%0A++%23+filter+our+results.+Because+we+are+filtering+by+date,%0A++%23+we+must+attach+the+tag+%5E%5Exsd:date+after+our+date+strings.%0A++%23+This+tag+tells+the+database+to+interpret+the+string%0A++%23+%221580-01-01%22+as+the+date+1+January+1580.%0A%0A++FILTER(?date+%3E=+%221580-01-01%22%5E%5Exsd:date+&&%0A+++++++++?date+%3C=+%221600-01-01%22%5E%5Exsd:date)%0A%7D failed: got a time out (response code 0) (status code 0)"
_site/en/lessons/retired/graph-databases-and-SPARQL.html,1074,"External link https://collection.britishmuseum.org/sparql#query=PREFIX+bmo:+%3Chttp://www.researchspace.org/ontology/%3E%0APREFIX+skos:+%3Chttp://www.w3.org/2004/02/skos/core%23%3E%0APREFIX+ecrm:+%3Chttp://www.cidoc-crm.org/cidoc-crm/%3E%0APREFIX+xsd:+%3Chttp://www.w3.org/2001/XMLSchema%23%3E%0A%0ASELECT+?type+(COUNT(?type)+as+?n)%0AWHERE+%7B%0A++%23+We+still+need+to+indicate+the+?object_type+variable,%0A++%23+however+we+will+not+require+it+to+match+%22print%22+this+time%0A%0A++?object+bmo:PX_object_type+?object_type+.%0A++?object_type+skos:prefLabel+?type+.%0A%0A++%23+Once+again,+we+will+also+filter+by+date%0A++?object+ecrm:P108i_was_produced_by+?production+.%0A++?production+ecrm:P9_consists_of+?date_node+.%0A++?date_node+ecrm:P4_has_time-span+?timespan+.%0A++?timespan+ecrm:P82a_begin_of_the_begin+?date+.%0A++FILTER(?date+%3E=+%221580-01-01%22%5E%5Exsd:date+&&%0A+++++++++?date+%3C=+%221600-01-01%22%5E%5Exsd:date)%0A%7D%0A%23+The+GROUP+BY+command+designates+the+variable+to+tally+by,%0A%23+and+the+ORDER+BY+DESC()+command+sorts+the+results+by%0A%23+descending+number.%0AGROUP+BY+?type%0AORDER+BY+DESC(?n) failed: got a time out (response code 0) (status code 0)"
_site/en/lessons/retired/graph-databases-and-SPARQL.html,1200,External link https://palladio.designhumanities.org/ failed with something very wrong.
_site/en/lessons/retired/graph-databases-and-SPARQL.html,1230,"External link https://collection.britishmuseum.org/sparql?query=%23+Return+object+links+and+creation+date%0D%0APREFIX+bmo:+%3Chttp://collection.britishmuseum.org/id/ontology/%3E%0D%0APREFIX+skos:+%3Chttp://www.w3.org/2004/02/skos/core%23%3E%0D%0APREFIX+ecrm:+%3Chttp://erlangen-crm.org/current/%3E%0D%0APREFIX+xsd:+%3Chttp://www.w3.org/2001/XMLSchema%23%3E%0D%0ASELECT+DISTINCT+?object+?date+?image%0D%0AWHERE+%7B%0D%0A%0D%0A++%23+We'll+use+our+previous+command+to+search+only+for+objects+of+type+%22print%22%0D%0A++?object+bmo:PX_object_type+?object_type+.%0D%0A++?object_type+skos:prefLabel+%22print%22+.%0D%0A%0D%0A++%23+We+need+to+link+though+several+nodes+to+find+the+creation+date+associated%0D%0A++%23+with+an+object%0D%0A++?object+ecrm:P108i_was_produced_by+?production+.%0D%0A++?production+ecrm:P9_consists_of+?date_node+.%0D%0A++?date_node+ecrm:P4_has_time-span+?timespan+.%0D%0A++?timespan+ecrm:P82a_begin_of_the_begin+?date+.%0D%0A%0D%0A++%23+Yes,+we+need+to+connect+quite+a+few+dots+to+get+to+the+date+node!+Now+that%0D%0A++%23+we+have+it,+we+can+filter+our+results.+Because+we+are+filtering+a+date,+we%0D%0A++%23+must+attach+the+xsd:date+tag+to+our+date+strings+so+that+SPARQL+knows+how+to%0D%0A++%23+parse+them.%0D%0A%0D%0A++FILTER(?date+%3E=+%221580-01-01%22%5E%5Exsd:date+%26%26+?date+%3C=+%221600-01-01%22%5E%5Exsd:date)%0D%0A++%0D%0A++?object+bmo:PX_has_main_representation+?image+.%0D%0A%7D%0D%0ALIMIT+100#query=%23+Return+object+links+and+creation+date%0APREFIX+bmo:+%3Chttp://www.researchspace.org/ontology/%3E%0APREFIX+skos:+%3Chttp://www.w3.org/2004/02/skos/core%23%3E%0APREFIX+xsd:+%3Chttp://www.w3.org/2001/XMLSchema%23%3E%0APREFIX+ecrm:+%3Chttp://www.cidoc-crm.org/cidoc-crm/%3E%0ASELECT+DISTINCT+?object+?date+?image%0AWHERE+%7B%0A++%0A++%23+We'll+use+our+previous+command+to+search+only+for+objects+of+type+%22print%22%0A++?object+bmo:PX_object_type+?object_type+.%0A++?object_type+skos:prefLabel+%22print%22+.%0A%0A++%23+We+need+to+link+though+several+nodes+to+find+the+creation+date+associated%0A++%23+with+an+object%0A++?object+ecrm:P108i_was_produced_by+?production+.%0A++?production+ecrm:P9_consists_of+?date_node+.%0A++?date_node+ecrm:P4_has_time-span+?timespan+.%0A++?timespan+ecrm:P82a_begin_of_the_begin+?date+.%0A%0A++%0A++%23+Yes,+we+need+to+connect+quite+a+few+dots+to+get+to+the+date+node!+Now+that%0A++%23+we+have+it,+we+can+filter+our+results.+Because+we+are+filtering+a+date,+we%0A++%23+must+attach+the+xsd:date+tag+to+our+date+strings+so+that+SPARQL+knows+how+to%0A++%23+parse+them.%0A%0A++FILTER(?date+%3E=+%221580-01-01%22%5E%5Exsd:date+&&+?date+%3C=+%221600-01-01%22%5E%5Exsd:date)%0A++%0A++?object+bmo:PX_has_main_representation+?image+.%0A%7D%0ALIMIT+100 failed: got a time out (response code 0) (status code 0)"
_site/en/lessons/retired/graph-databases-and-SPARQL.html,1281,External link https://labs.europeana.eu/api/linked-open-data-SPARQL-endpoint failed with something very wrong.
_site/en/lessons/retired/intro-to-augmented-reality-with-unity.html,303,External link https://github.com/programminghistorian/ph-submissions/issues/17 failed (status code 429)
_site/en/lessons/retired/intro-to-augmented-reality-with-unity.html,437,External link https://github.com/programminghistorian/jekyll/issues/717 failed (status code 429)
_site/en/lessons/retired/intro-to-augmented-reality-with-unity.html,490,External link https://www.digi-capital.com/news/2015/04/augmentedvirtual-reality-to-hit-150-billion-disrupting-mobile-by-2020/#.VbetCU1VhHw failed with something very wrong.
_site/en/lessons/retired/intro-to-augmented-reality-with-unity.html,510,External link https://play.google.com/store/apps/details?id=com.Trace.Dollars&hl=en failed (status code 404)
_site/en/lessons/retired/intro-to-augmented-reality-with-unity.html,516,External link https://learn.unity.com/tutorial/live-sessions-on-unity-interface-and-essentials failed (status code 404)
_site/en/lessons/retired/intro-to-augmented-reality-with-unity.html,516,External link https://docs.unity3d.com/Manual/LearningtheInterface.html failed (status code 404)
_site/en/lessons/retired/intro-to-augmented-reality-with-unity.html,520,External link https://www.aurasma.com/ failed with something very wrong.
_site/en/lessons/retired/intro-to-augmented-reality-with-unity.html,571,External link https://www.aurasma.com/ failed with something very wrong.
_site/en/lessons/retired/intro-to-augmented-reality-with-unity.html,678,"External link https://developer.android.com/sdk/index.html#Other failed: https://developer.android.com/sdk/index.html exists, but the hash 'Other' does not (status code 200)"
_site/en/lessons/retired/intro-to-augmented-reality-with-unity.html,1335,External link https://docs.unity3d.com/Manual/Transforms.html failed (status code 404)
_site/en/lessons/retired/intro-to-beautiful-soup.html,609,External link https://bioguide.congress.gov/biosearch/biosearch.asp failed (status code 403)
_site/en/lessons/retired/intro-to-the-zotero-api.html,415,External link https://github.com/programminghistorian/jekyll/issues/225 failed (status code 429)
_site/en/lessons/scalable-reading-of-structured-data.html,341,External link https://github.com/programminghistorian/ph-submissions/issues/419 failed (status code 429)
_site/en/lessons/sentiment-analysis-syuzhet.html,337,External link https://github.com/programminghistorian/ph-submissions/issues/478 failed (status code 429)
_site/en/lessons/sentiment-analysis.html,337,External link https://github.com/programminghistorian/ph-submissions/issues/108 failed (status code 429)
_site/en/lessons/sentiment-analysis.html,549,External link https://journals.sagepub.com/doi/abs/10.1177/1749975514542486 failed (status code 403)
_site/en/lessons/sentiment-analysis.html,549,External link https://www.emeraldinsight.com/doi/abs/10.1108/S0733-558X(2014)0000040001 failed (status code 403)
_site/en/lessons/shiny-leaflet-newspaper-map-tutorial.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/416 failed (status code 429)
_site/en/lessons/simulating-historical-communication-networks-python.html,339,External link https://github.com/programminghistorian/ph-submissions/issues/605 failed (status code 429)
_site/en/lessons/simulating-historical-communication-networks-python.html,1551,External link https://doi.org/10.1177/1059712320922915 failed (status code 403)
_site/en/lessons/simulating-historical-communication-networks-python.html,1557,External link https://doi.org/10.1093/oso/9780192857828.001.0001 failed (status code 403)
_site/en/lessons/simulating-historical-communication-networks-python.html,1575,External link https://doi.org/10.1098/rsif.2014.0881 failed (status code 403)
_site/en/lessons/sonification.html,333,External link https://github.com/programminghistorian/ph-submissions/issues/4 failed (status code 429)
_site/en/lessons/sonification.html,521,External link https://blog.taracopplestone.co.uk/making-things-photobashing-as-archaeological-remediation/ failed with something very wrong.
_site/en/lessons/sonification.html,548,External link https://www.researchgate.net/publication/282504359_Listen_to_the_Sound_of_Data failed (status code 403)
_site/en/lessons/sonification.html,550,External link https://www.researchgate.net/publication/282504359_Listen_to_the_Sound_of_Data failed (status code 403)
_site/en/lessons/sonification.html,625,External link https://www.lynda.com/GarageBand-tutorials/Importing-audio-tracks/156620/164050-4.html failed (status code 404)
_site/en/lessons/sonification.html,997,External link https://puffin.creighton.edu/jesuit/relations/ failed with something very wrong.
